BikeBuyer,Country,Education,Occupation,Gender,MaritalStatus,Home,AveMoSpend,Income,BirthYear,Cars,Child_Home,Child_Total
1,United Kingdom,Bachelors ,Management,M,M,1,153,178271,1946,3,4,4
0,Germany,Partial College,Professional,F,M,0,73,96153,1954,1,2,4
0,Germany,Partial College,Professional,F,M,1,79,97870,1953,2,2,4
1,France,High School,Professional,F,M,1,73,95006,1954,2,2,4
1,Germany,Bachelors ,Management,M,M,1,157,167289,1953,4,4,4
1,Germany,Partial College,Professional,F,M,1,104,135157,1953,2,5,5
1,Germany,Bachelors ,Management,F,S,1,103,141365,1953,2,5,5
0,Germany,High School,Professional,F,M,1,70,99356,1952,2,1,4
1,Germany,Partial College,Professional,M,M,1,169,155272,1952,2,5,5
0,France,High School,Professional,F,M,1,71,110522,1951,2,2,4
0,France,High School,Professional,M,M,0,114,117813,1951,2,2,5
1,United Kingdom,Partial College,Professional,M,M,1,160,157571,1951,4,5,5
1,Germany,Partial College,Management,F,S,1,76,103125,1950,4,4,4
1,United Kingdom,Partial College,Management,F,M,0,102,129459,1950,4,5,5
0,France,High School,Management,M,M,1,97,115406,1949,3,1,4
0,Germany,High School,Management,F,M,1,101,124748,1949,4,5,5
0,France,High School,Management,F,M,0,64,101472,1948,3,1,4
0,France,Partial High School,Skilled Manual,M,M,0,80,129124,1947,2,0,5
0,France,Partial High School,Skilled Manual,F,M,0,52,86128,1947,2,0,5
0,France,Partial High School,Skilled Manual,M,M,1,81,103335,1947,2,0,5
0,Australia,Bachelors ,Professional,F,S,0,49,90092,1976,4,0,0
0,Australia,Bachelors ,Professional,F,M,1,55,82396,1976,3,0,0
0,Australia,Bachelors ,Professional,F,S,0,49,93232,1974,3,0,0
0,Australia,Bachelors ,Professional,F,S,0,47,75369,1974,3,0,0
0,Australia,Bachelors ,Professional,F,M,1,56,84894,1974,4,0,0
0,Australia,Bachelors ,Professional,M,S,1,83,125223,1975,3,0,0
1,Australia,Bachelors ,Professional,M,M,1,77,123087,1975,3,0,0
1,Australia,High School,Management,M,S,1,150,168818,1975,4,5,5
1,Australia,Bachelors ,Professional,M,S,0,79,101221,1974,4,0,0
1,Australia,Bachelors ,Professional,F,S,0,50,105179,1973,3,0,0
1,Australia,Bachelors ,Professional,M,S,0,80,128332,1973,3,0,0
1,Australia,Bachelors ,Professional,F,S,0,50,96679,1974,3,0,0
0,Australia,High School,Management,M,M,1,158,119933,1974,2,5,5
0,Australia,Partial High School,Professional,M,M,1,165,148624,1974,4,5,5
0,Australia,High School,Management,F,M,1,100,96708,1973,2,5,5
1,Australia,Bachelors ,Professional,F,S,0,56,116530,1972,3,0,0
0,Australia,Bachelors ,Professional,M,S,0,78,131594,1972,3,0,0
0,Australia,Bachelors ,Professional,M,S,0,81,129368,1972,3,0,0
0,Australia,High School,Management,F,M,1,99,130446,1972,4,5,5
1,Australia,High School,Management,F,M,0,104,128326,1972,4,5,5
0,Australia,Bachelors ,Professional,M,M,1,90,130431,1971,4,0,0
1,Australia,Bachelors ,Professional,M,M,0,86,121455,1971,4,0,0
1,Australia,Partial High School,Management,M,M,1,166,161354,1971,4,5,5
1,Australia,Graduate Degree,Management,M,M,1,173,184160,1969,4,5,5
0,United Kingdom,Bachelors ,Skilled Manual,F,M,1,56,53712,1975,0,1,1
0,United Kingdom,Partial High School,Manual,M,S,0,52,16778,1973,2,0,0
1,Germany,Partial High School,Manual,M,S,0,58,22461,1973,2,0,0
0,France,Partial College,Clerical,F,S,1,48,55730,1973,1,0,0
1,Australia,Bachelors ,Professional,M,S,1,102,95063,1963,2,2,3
0,France,Partial High School,Manual,F,S,0,34,20203,1980,2,0,0
0,United Kingdom,Partial High School,Manual,M,S,1,53,19807,1980,2,0,0
1,United Kingdom,High School,Manual,M,S,0,63,62398,1978,1,0,0
0,United Kingdom,Bachelors ,Skilled Manual,F,M,1,57,57543,1974,0,1,1
0,Germany,High School,Manual,M,S,0,68,55135,1973,1,0,0
0,France,High School,Manual,M,S,0,61,37430,1973,1,0,0
0,France,Bachelors ,Skilled Manual,M,M,1,80,54411,1973,0,1,1
1,France,Bachelors ,Skilled Manual,F,M,1,57,50264,1973,0,1,1
1,Germany,Bachelors ,Skilled Manual,F,M,1,56,46077,1973,0,1,1
0,United Kingdom,High School,Manual,F,S,0,45,48362,1972,1,0,0
0,France,Bachelors ,Skilled Manual,M,M,1,85,49033,1972,1,1,1
1,Germany,Partial College,Clerical,M,S,1,95,64690,1972,0,2,2
0,United Kingdom,Partial College,Clerical,M,M,0,96,46450,1972,0,2,2
0,United States,Bachelors ,Management,F,M,1,45,87033,1940,2,0,3
0,France,Partial High School,Manual,F,S,0,37,11294,1971,2,0,0
1,United Kingdom,Partial High School,Manual,M,S,1,64,20671,1971,2,0,0
0,United Kingdom,Partial High School,Manual,F,S,0,37,12493,1971,2,0,0
0,France,Partial High School,Manual,M,S,0,61,19957,1971,2,0,0
0,United Kingdom,Partial High School,Manual,M,M,0,65,19114,1971,2,0,0
0,Germany,High School,Manual,M,S,0,64,44555,1971,1,0,0
0,United Kingdom,Partial College,Clerical,F,S,1,63,59609,1970,0,2,2
1,Germany,Partial College,Clerical,M,S,1,91,52156,1971,1,2,2
1,United Kingdom,Partial College,Clerical,M,S,1,83,56036,1970,2,2,2
0,United Kingdom,Partial College,Clerical,F,S,1,61,55863,1970,2,2,2
1,Canada,Partial College,Clerical,M,S,1,104,51689,1974,2,3,3
1,United States,Partial College,Clerical,M,S,1,102,54209,1974,2,3,3
1,Canada,Graduate Degree,Skilled Manual,F,S,1,45,67375,1974,0,0,0
1,Canada,Partial College,Clerical,F,S,1,60,38001,1975,2,3,3
0,United States,Graduate Degree,Skilled Manual,M,M,1,56,66443,1930,0,0,1
0,United States,Bachelors ,Skilled Manual,F,M,1,41,58099,1931,1,0,1
1,Canada,Graduate Degree,Skilled Manual,F,S,1,41,78323,1966,0,0,0
1,Canada,Graduate Degree,Skilled Manual,M,S,0,76,97574,1966,0,0,0
1,Canada,Graduate Degree,Skilled Manual,F,S,1,53,88622,1966,0,0,0
1,United States,Graduate Degree,Skilled Manual,F,S,1,49,79075,1966,0,0,0
0,United States,Bachelors ,Skilled Manual,F,M,1,45,50793,1953,1,0,1
0,Canada,Bachelors ,Skilled Manual,M,M,1,76,64915,1953,1,0,1
0,Canada,Partial High School,Manual,F,S,1,40,22047,1954,2,0,3
0,Canada,Partial High School,Manual,F,S,0,37,11539,1954,2,0,3
0,United States,High School,Clerical,M,M,1,71,44260,1954,1,0,1
0,United States,High School,Clerical,F,M,1,42,23306,1954,1,0,1
0,United States,Partial College,Clerical,F,M,1,50,47031,1954,1,0,1
0,United States,Partial College,Clerical,M,M,1,76,64655,1955,1,0,1
0,Canada,Partial College,Clerical,M,M,1,75,73345,1955,1,0,1
0,Canada,Partial College,Clerical,F,M,1,41,31056,1955,1,0,1
0,United States,Partial College,Clerical,F,M,1,46,48439,1955,1,0,1
0,United States,Graduate Degree,Skilled Manual,M,M,1,93,152220,1955,0,0,5
0,Canada,Partial College,Clerical,M,M,1,82,69857,1956,1,0,1
0,United States,Partial College,Clerical,F,M,1,53,40792,1956,1,0,1
0,United States,Partial College,Clerical,F,M,1,52,38845,1956,1,0,1
0,Canada,Partial College,Clerical,F,M,1,48,59253,1956,1,0,1
0,United States,Partial College,Clerical,F,M,1,55,62613,1956,1,0,1
0,United States,Partial College,Clerical,F,M,1,49,45219,1957,1,0,1
0,United States,Partial College,Clerical,M,M,1,74,52570,1957,1,0,1
0,Canada,Partial College,Clerical,M,M,1,74,57850,1957,1,0,1
0,United States,Partial College,Clerical,F,M,1,48,36573,1957,1,0,1
0,United States,Partial College,Clerical,F,M,1,47,48859,1957,1,0,1
0,United States,Partial College,Clerical,F,M,1,50,48859,1957,1,0,1
0,United States,Partial College,Clerical,F,M,1,47,35124,1957,1,0,1
0,United States,Partial College,Clerical,F,M,1,50,35124,1957,1,0,1
0,United States,Partial College,Clerical,F,M,1,49,42834,1957,1,0,1
1,United States,Graduate Degree,Skilled Manual,M,S,1,77,99505,1958,0,0,4
0,United States,Graduate Degree,Skilled Manual,M,M,1,84,108921,1958,0,0,4
0,United States,Graduate Degree,Skilled Manual,M,M,1,81,105989,1958,0,0,4
0,United States,Graduate Degree,Skilled Manual,F,S,0,50,97760,1959,0,0,4
1,United States,Graduate Degree,Skilled Manual,M,S,1,83,113091,1959,0,0,4
0,United States,Graduate Degree,Skilled Manual,M,S,0,75,112331,1959,0,0,4
0,United Kingdom,Partial College,Manual,M,S,0,72,20740,1968,0,1,1
1,France,Partial College,Manual,F,M,1,49,15522,1968,1,1,1
0,Germany,Bachelors ,Clerical,M,M,1,75,57071,1968,0,0,1
0,France,Bachelors ,Clerical,M,M,1,78,75949,1968,0,0,1
0,France,Graduate Degree,Clerical,F,M,1,51,76554,1968,0,0,0
0,United Kingdom,Graduate Degree,Clerical,M,S,1,69,59117,1968,0,0,0
0,United Kingdom,Bachelors ,Clerical,F,M,1,57,50134,1968,0,0,0
1,Germany,Partial College,Manual,M,S,0,69,13541,1967,1,1,1
1,United Kingdom,Partial College,Manual,F,M,1,53,25627,1967,1,1,1
0,France,High School,Manual,F,S,1,31,15686,1926,2,0,4
0,United Kingdom,Bachelors ,Clerical,F,M,1,34,55981,1926,0,0,1
1,United Kingdom,Partial College,Manual,M,M,1,82,31550,1967,1,1,1
1,United Kingdom,Bachelors ,Clerical,F,S,0,53,56406,1967,0,1,1
0,United Kingdom,Bachelors ,Clerical,M,S,0,78,56314,1967,0,1,1
1,United Kingdom,Bachelors ,Clerical,F,S,0,53,56250,1967,1,1,1
1,Germany,Partial High School,Manual,F,S,1,71,23103,1966,2,5,5
0,Germany,High School,Manual,M,M,1,79,21101,1966,1,1,1
1,United Kingdom,High School,Manual,M,S,0,68,23122,1966,1,1,1
1,Germany,High School,Manual,M,S,0,69,24346,1966,2,1,1
1,United Kingdom,High School,Manual,M,S,1,79,24241,1966,0,2,2
0,France,Bachelors ,Clerical,F,M,1,54,37873,1967,0,0,0
0,Germany,Bachelors ,Clerical,F,M,1,49,54988,1967,0,0,0
0,United Kingdom,High School,Manual,F,S,1,51,17767,1966,0,2,2
1,France,Bachelors ,Skilled Manual,M,M,1,86,46864,1966,2,1,1
1,France,Bachelors ,Skilled Manual,M,M,1,84,59246,1966,2,1,1
1,United Kingdom,High School,Manual,F,S,1,59,22622,1965,1,2,2
0,United Kingdom,High School,Manual,F,S,1,55,14641,1965,1,2,2
1,United Kingdom,High School,Manual,M,S,1,77,19664,1965,2,2,2
1,France,Bachelors ,Skilled Manual,M,M,1,89,49777,1965,2,1,1
0,France,Bachelors ,Skilled Manual,F,M,1,59,59515,1965,2,1,1
0,France,Partial High School,Manual,F,S,1,53,21200,1964,2,2,3
1,United Kingdom,High School,Manual,M,S,1,87,22376,1964,1,3,3
0,France,Bachelors ,Professional,F,M,1,51,66945,1966,0,0,0
0,France,Partial College,Clerical,F,S,1,56,46702,1963,0,2,2
1,France,Partial College,Clerical,F,S,1,58,32077,1965,0,2,2
0,Germany,Bachelors ,Skilled Manual,M,M,1,74,57879,1965,0,0,1
0,United Kingdom,Bachelors ,Skilled Manual,F,M,1,52,58426,1965,0,0,1
1,United Kingdom,Bachelors ,Skilled Manual,M,M,1,76,60618,1965,0,0,1
1,France,Partial College,Clerical,M,S,1,89,49888,1964,2,2,2
0,France,Partial College,Clerical,F,M,0,63,47766,1964,2,2,2
0,United Kingdom,Bachelors ,Skilled Manual,F,M,1,48,51392,1964,0,0,1
0,France,Partial College,Clerical,F,S,1,59,49737,1963,2,2,2
1,France,Partial College,Clerical,F,S,1,67,52713,1963,0,3,3
1,France,High School,Manual,M,S,0,59,12608,1978,1,0,0
1,France,High School,Manual,M,S,1,60,10227,1977,1,0,0
0,France,High School,Manual,M,S,1,100,25326,1979,2,4,4
0,United Kingdom,Bachelors ,Skilled Manual,M,M,1,73,53454,1963,0,0,1
1,Germany,Partial College,Clerical,F,S,1,68,41092,1978,3,3,3
0,France,High School,Manual,F,S,0,42,15813,1977,1,0,0
1,France,Partial College,Clerical,F,S,0,50,60473,1977,1,0,0
0,Germany,Partial College,Clerical,M,S,0,64,48168,1977,1,0,0
0,United Kingdom,Partial College,Clerical,M,S,0,64,58729,1977,1,0,0
1,United Kingdom,Partial College,Clerical,M,S,1,63,46728,1977,1,0,0
0,Germany,High School,Manual,F,S,0,41,16476,1976,1,0,0
0,France,High School,Manual,M,S,1,53,20105,1975,1,0,0
0,France,High School,Manual,M,S,0,58,20019,1976,1,0,0
0,United Kingdom,Partial College,Clerical,M,S,0,62,50855,1976,1,0,0
0,United Kingdom,Partial College,Clerical,M,S,0,67,57127,1975,1,0,0
0,France,Partial High School,Manual,M,M,0,57,17865,1974,1,0,0
0,United Kingdom,Partial High School,Manual,M,S,0,56,13742,1974,2,0,0
0,Germany,Partial College,Clerical,F,S,0,41,38370,1975,1,0,0
0,Germany,Partial College,Clerical,F,S,0,43,29469,1975,1,0,0
1,United Kingdom,Bachelors ,Skilled Manual,M,M,1,87,53160,1975,0,1,1
0,United Kingdom,Bachelors ,Skilled Manual,F,M,1,56,55282,1975,0,1,1
0,United States,Graduate Degree,Skilled Manual,M,S,0,77,102769,1959,0,0,4
0,Canada,Graduate Degree,Skilled Manual,M,M,1,82,104694,1959,0,0,4
0,Canada,Graduate Degree,Skilled Manual,F,S,1,41,53543,1973,0,0,0
0,United States,Graduate Degree,Skilled Manual,F,S,1,46,64308,1973,0,0,0
0,United States,Graduate Degree,Skilled Manual,F,S,0,47,56540,1973,0,0,0
1,United States,Graduate Degree,Skilled Manual,M,M,1,71,81306,1973,0,0,0
1,United States,Graduate Degree,Skilled Manual,M,S,1,75,84705,1973,0,0,1
0,United States,Graduate Degree,Skilled Manual,M,M,1,76,61463,1973,0,0,1
0,United States,Graduate Degree,Skilled Manual,F,M,1,49,53438,1973,0,0,1
1,United States,Graduate Degree,Skilled Manual,M,M,1,78,93201,1973,0,0,1
0,United States,Graduate Degree,Skilled Manual,F,S,1,44,56071,1972,0,0,1
1,United States,High School,Skilled Manual,M,S,1,115,55562,1971,3,4,4
0,United States,Graduate Degree,Skilled Manual,F,M,1,50,88486,1971,0,0,1
0,Canada,Graduate Degree,Skilled Manual,M,M,1,97,97582,1971,0,1,1
0,Canada,Graduate Degree,Skilled Manual,F,M,1,60,88151,1971,0,1,1
0,United States,Bachelors ,Skilled Manual,M,M,1,85,71138,1972,0,1,1
0,United States,Graduate Degree,Skilled Manual,M,M,1,78,91951,1972,0,0,1
0,United States,Graduate Degree,Skilled Manual,M,M,1,86,110464,1972,0,0,1
1,United States,Graduate Degree,Professional,F,S,1,54,100207,1972,0,0,1
0,United States,Graduate Degree,Professional,F,M,1,58,96458,1972,0,0,1
0,United States,Graduate Degree,Professional,M,M,1,82,126377,1972,0,0,1
0,United States,Graduate Degree,Professional,F,M,1,55,95791,1972,0,0,1
0,Canada,Bachelors ,Skilled Manual,F,M,1,56,43559,1970,0,1,1
0,Canada,Bachelors ,Skilled Manual,M,M,1,88,62992,1970,0,1,1
0,Canada,Bachelors ,Skilled Manual,F,M,1,53,51568,1970,1,1,1
1,United States,Bachelors ,Skilled Manual,M,S,1,88,55588,1969,0,2,2
1,United States,Bachelors ,Skilled Manual,F,S,1,62,65067,1969,0,2,2
0,United States,Bachelors ,Skilled Manual,F,S,1,56,45250,1969,0,2,2
1,Canada,Bachelors ,Skilled Manual,M,S,0,92,66765,1969,0,2,2
1,United States,Graduate Degree,Professional,M,S,1,83,126072,1969,0,0,1
0,United States,Graduate Degree,Professional,M,M,1,84,104152,1969,0,0,1
0,Canada,Graduate Degree,Professional,F,M,1,53,88330,1971,0,0,1
1,United States,Graduate Degree,Professional,F,S,1,50,91205,1971,0,0,1
0,United States,Graduate Degree,Professional,F,M,1,54,93991,1971,0,0,1
0,United States,Graduate Degree,Professional,F,M,1,53,96692,1971,0,0,3
1,United States,Graduate Degree,Professional,M,M,1,80,115777,1969,0,0,1
1,Canada,Graduate Degree,Professional,M,S,1,75,104501,1969,0,0,1
0,Canada,Graduate Degree,Professional,M,S,1,74,114213,1970,0,0,1
0,United States,Graduate Degree,Professional,M,S,1,81,121815,1970,0,0,2
1,United States,Graduate Degree,Professional,F,S,1,51,107993,1970,0,0,4
0,United States,Graduate Degree,Professional,F,M,1,56,101994,1970,0,0,4
0,United States,Graduate Degree,Professional,M,M,1,82,128266,1970,0,0,2
0,United States,Bachelors ,Skilled Manual,M,M,1,107,91784,1967,1,2,2
1,United States,Bachelors ,Skilled Manual,F,S,1,63,86566,1967,1,2,2
1,United States,Bachelors ,Skilled Manual,F,S,1,64,83327,1967,1,2,2
1,United States,Bachelors ,Skilled Manual,F,S,1,65,76192,1967,1,2,2
1,United States,Bachelors ,Skilled Manual,F,S,0,77,77739,1966,0,3,3
1,United States,Bachelors ,Skilled Manual,M,M,1,128,91063,1966,1,3,3
1,United States,Bachelors ,Skilled Manual,F,S,1,69,76999,1966,1,3,3
1,United States,Graduate Degree,Professional,M,S,1,77,117334,1966,0,0,4
0,United States,Graduate Degree,Professional,M,M,1,87,143799,1966,0,0,0
0,Canada,Graduate Degree,Professional,M,S,1,78,125228,1969,0,0,2
1,United States,Graduate Degree,Professional,M,M,1,159,111165,1969,2,5,5
0,United States,Graduate Degree,Professional,F,M,1,98,101164,1969,2,5,5
0,United States,Graduate Degree,Professional,F,M,1,96,88901,1969,2,5,5
0,United States,Graduate Degree,Professional,F,M,0,102,102060,1969,2,5,5
0,United States,Graduate Degree,Professional,M,M,1,91,148045,1969,0,0,2
0,United States,Bachelors ,Professional,M,M,0,74,64803,1965,1,0,0
1,United States,Bachelors ,Professional,M,S,0,68,78241,1965,1,0,0
1,United States,Bachelors ,Professional,M,S,0,71,70658,1965,1,0,0
1,United States,Bachelors ,Skilled Manual,F,S,1,76,109482,1965,2,3,3
1,United States,Bachelors ,Skilled Manual,M,M,1,133,127615,1965,2,3,3
0,United States,Graduate Degree,Professional,F,M,1,56,79083,1965,0,0,0
0,United States,Bachelors ,Professional,F,S,0,46,57425,1964,1,0,0
0,United States,Bachelors ,Professional,M,M,0,75,68912,1964,1,0,0
0,Canada,Bachelors ,Skilled Manual,F,S,0,71,44958,1964,2,4,4
1,United States,Bachelors ,Skilled Manual,F,S,1,81,57752,1964,3,5,5
0,United States,Bachelors ,Skilled Manual,M,M,1,96,51180,1964,2,2,4
1,Canada,Bachelors ,Skilled Manual,M,M,1,102,55400,1964,2,2,4
1,United States,Bachelors ,Skilled Manual,M,S,0,105,110604,1963,2,2,4
1,United States,Bachelors ,Professional,M,M,1,118,103779,1963,2,2,4
0,United States,Bachelors ,Professional,F,S,1,70,96672,1963,2,2,4
0,United States,Bachelors ,Professional,F,S,0,52,90573,1968,1,0,0
1,United States,Bachelors ,Professional,M,S,0,71,83186,1968,1,0,0
0,United States,Graduate Degree,Professional,F,S,1,62,90008,1968,0,2,2
1,United States,Bachelors ,Professional,F,S,1,68,94102,1963,3,2,4
0,United States,Bachelors ,Professional,F,S,1,67,92621,1963,3,2,4
0,Canada,Graduate Degree,Professional,F,S,0,65,87258,1963,0,2,3
1,United States,High School,Skilled Manual,F,M,1,64,44394,1962,2,2,3
1,Canada,Bachelors ,Professional,M,S,0,72,98143,1962,1,0,1
0,Canada,Partial College,Skilled Manual,F,M,1,57,84835,1962,1,0,1
1,United States,Partial College,Skilled Manual,M,M,1,84,88988,1962,1,0,1
0,United States,Partial College,Skilled Manual,F,M,1,49,75862,1962,1,0,1
1,United States,Partial College,Skilled Manual,F,M,1,52,70199,1962,1,0,1
1,United States,High School,Skilled Manual,M,S,1,94,56113,1961,2,2,4
1,United States,Partial College,Skilled Manual,M,M,0,80,83017,1961,1,0,1
0,United States,Partial College,Skilled Manual,F,M,1,54,83429,1961,1,0,1
1,Canada,High School,Skilled Manual,M,M,1,99,51493,1960,2,2,4
1,United States,High School,Skilled Manual,F,M,1,59,37122,1960,2,2,4
0,United States,High School,Skilled Manual,F,M,1,68,63509,1960,2,2,4
0,United States,Partial College,Skilled Manual,M,M,1,81,97991,1960,1,0,1
0,Canada,Partial College,Skilled Manual,M,S,0,73,88272,1967,1,0,0
1,Canada,Partial College,Skilled Manual,M,S,0,70,78894,1967,1,0,0
0,United States,Partial College,Skilled Manual,M,S,0,79,87848,1967,1,0,0
0,United States,Partial College,Skilled Manual,M,S,0,68,85437,1967,1,0,0
1,United States,Graduate Degree,Professional,M,S,0,76,118322,1967,1,0,0
0,Canada,High School,Professional,M,M,1,84,53174,1949,2,1,2
0,United States,Partial College,Skilled Manual,M,M,1,75,79153,1960,1,0,1
0,United States,Partial College,Skilled Manual,F,M,1,52,68001,1960,1,0,1
0,United States,Partial College,Skilled Manual,F,M,1,58,65568,1960,1,0,1
1,United States,Partial College,Skilled Manual,M,M,1,80,93447,1959,1,0,1
1,United States,Partial College,Skilled Manual,M,M,0,82,84197,1959,1,0,1
0,United States,Partial College,Skilled Manual,F,M,1,54,81728,1959,1,0,1
0,United States,Partial College,Skilled Manual,M,M,0,76,89025,1959,1,0,1
0,United States,Bachelors ,Professional,F,M,1,84,75567,1959,0,3,4
1,Canada,Bachelors ,Professional,M,M,1,130,101863,1959,0,3,4
1,Canada,Graduate Degree,Professional,M,M,1,83,113691,1959,1,0,2
1,Canada,Graduate Degree,Professional,F,M,0,100,90836,1959,3,5,5
0,United States,Graduate Degree,Professional,F,M,1,60,117309,1959,0,0,4
0,United States,Bachelors ,Professional,M,S,0,102,115279,1958,1,2,3
1,United States,Bachelors ,Professional,M,M,1,79,101282,1958,1,0,1
0,United States,Bachelors ,Professional,F,M,1,57,93860,1958,1,0,1
0,United States,Bachelors ,Professional,F,M,1,54,93370,1958,1,0,1
1,United States,Bachelors ,Professional,M,S,1,74,99191,1958,1,0,1
1,United States,Graduate Degree,Professional,F,M,1,95,103779,1958,1,4,5
1,Canada,Graduate Degree,Professional,M,M,1,145,121938,1958,1,4,5
1,Australia,Graduate Degree,Management,M,M,0,153,143760,1969,1,4,4
0,Australia,Bachelors ,Professional,F,M,1,71,72946,1968,1,2,2
